date,location,BC_sat,CO_sat,NO2_sat,SO2_sat
2018-01-11,Gandhinagar,,131.083652,,
2018-01-11,Gangtok,,,3867370000000000.0,0.07
2018-01-11,Ghaziabad,,,7898080000000000.0,-1.29999995
2018-01-11,Gorakhpur,,,,
2018-01-11,Gwalior,,,3504400000000000.0,-0.627486706
2018-01-11,Hyderabad,,,,-0.02
2018-01-11,Imphal,,,,
2018-01-11,Indore,,,,
2018-01-11,Jabalpur,,,3665420000000000.0,-0.227930069
2018-01-11,Jaipur,,,,-0.01460949
2018-01-11,Jalandhar,,,,-0.140000001
2018-01-11,Jodhpur,,138.767064,,
2018-01-11,Kanpur,,,5248950000000000.0,
2018-01-11,Kochi,,125.728548,,
2018-01-11,Kohima,,,,
2018-01-11,Kolkata,,148.31312,1.44e+16,0.649999976
2018-01-11,Kota,,,,0.294267267
2018-01-11,Kozhikode,,127.824023,,
2018-01-11,Lucknow,,,4627000000000000.0,
2018-01-11,Ludhiana,,,,0.328325659
2018-01-11,Mangaluru,,132.946298,,
2018-01-11,Meerut,,,6456950000000000.0,0.059999999
2018-01-11,Miami,,118.918251,,
2018-01-11,Moradabad,,,7591190000000000.0,-1.16999996
2018-01-11,Mumbai,,147.265382,,
2018-01-11,Mysuru,,,,
2018-01-11,Nashik,,145.053491,,
2018-01-11,NewDelhi,,,7882570000000000.0,-1.42999995
2018-01-11,Patna,,167.521648,,
2018-01-11,Pondicherry,,120.140612,1652420000000000.0,-0.029999999
2018-01-11,Prayagraj,,,4352260000000000.0,-0.025999656
2018-01-11,Pune,,143.423676,,
2018-01-11,Shillong,,146.56689,,
2018-01-11,Solapur,,,,
2018-01-11,Srinagar,,,,
2018-01-11,Thiruvananthapuram,,126.776285,,
2018-01-11,Varanasi,,,4756450000000000.0,
2018-01-11,Vijaywada,,,6789730000000000.0,-0.839999974
2018-01-11,Visakhapatnam,,,5875670000000000.0,-0.410425156
2018-01-12,Agartala,,140.862539,,0.680000007
2018-01-12,Agra,,,7860060000000000.0,0.312211215
2018-01-12,Aizwal,,,2367330000000000.0,0.389281005
2018-01-12,Amritsar,,,1.57e+16,0.440669268
2018-01-12,Asansol,,,,
2018-01-12,Aurangabad,,,3360320000000000.0,0.169367373
2018-01-12,Bareilly,,,,
2018-01-12,Belgaum,,,1356120000000000.0,-0.600000024
2018-01-12,Bengaluru,,,,
2018-01-12,Bhopal,,,2150950000000000.0,-0.148651451
2018-01-12,Chandigarh,,,1.12e+16,-0.430000007
2018-01-12,Chennai,,118.918251,1.22e+16,0.459808588
2018-01-12,Coimbatore,,,,
2018-01-12,Dehradun,,,6925280000000000.0,-0.181963146
2018-01-12,DurgBhilai,,,,
2018-01-12,Faridabad,,,1.5e+16,-0.061686225
2018-01-12,Gandhinagar,,,,
2018-01-12,Gangtok,,,,
2018-01-12,Ghaziabad,,,1.64e+16,0.278969944
2018-01-12,Gorakhpur,,,,
2018-01-12,Gwalior,,,3285350000000000.0,0.289978713
2018-01-12,Hyderabad,,,7446530000000000.0,0.109999999
2018-01-12,Imphal,,,2391560000000000.0,
2018-01-12,Indore,,,3856240000000000.0,0.01703574
2018-01-12,Jabalpur,,,3482430000000000.0,0.12042135
2018-01-12,Jaipur,,,7275180000000000.0,0.161638141
2018-01-12,Jalandhar,,,1.51e+16,0.389999986
2018-01-12,Jodhpur,,,3017220000000000.0,-0.451452434
2018-01-12,Kanpur,,146.683306,,
2018-01-12,Kochi,,,1633350000000000.0,
2018-01-12,Kohima,,,2370190000000000.0,
2018-01-12,Kolkata,,141.677447,,
2018-01-12,Kota,,,6149180000000000.0,-0.02049038
2018-01-12,Kozhikode,,,2742040000000000.0,0.354884923
2018-01-12,Lucknow,,151.456334,,
2018-01-12,Ludhiana,,,,0.375
2018-01-12,Mangaluru,,,3368910000000000.0,
2018-01-12,Meerut,,,1.27e+16,-0.094770238
2018-01-12,Miami,,,,
2018-01-12,Moradabad,,,9483610000000000.0,-0.136584446
2018-01-12,Mumbai,,,4492530000000000.0,
2018-01-12,Mysuru,,,,
2018-01-12,Nashik,,,3962550000000000.0,0.200195819
2018-01-12,NewDelhi,,,1.5e+16,0.029999999
2018-01-12,Patna,,167.754479,,
2018-01-12,Pondicherry,,131.200068,1528460000000000.0,-0.226666659
2018-01-12,Prayagraj,,146.450475,,
2018-01-12,Pune,,,4230700000000000.0,0.122209772
2018-01-12,Shillong,,,2323830000000000.0,-0.140000001
2018-01-12,Solapur,,,3757990000000000.0,0.115454242
2018-01-12,Srinagar,,,3382510000000000.0,-0.148528919
2018-01-12,Thiruvananthapuram,,,2005080000000000.0,-0.449999988
2018-01-12,Varanasi,,158.674084,,
2018-01-12,Vijaywada,,120.140612,7362440000000000.0,-0.140000001
2018-01-12,Visakhapatnam,,138.30536,,
2018-01-13,Agartala,,156.229362,4275890000000000.0,
2018-01-13,Agra,,,,
2018-01-13,Aizwal,,156.811439,1287430000000000.0,-0.123850502
2018-01-13,Amritsar,,,,
2018-01-13,Asansol,,,5861500000000000.0,
2018-01-13,Aurangabad,,,,
2018-01-13,Bareilly,,,,-1.04543972
2018-01-13,Belgaum,,,,
2018-01-13,Bengaluru,,,,
2018-01-13,Bhopal,,,,
2018-01-13,Chandigarh,,,,
2018-01-13,Chennai,,101.455953,,
2018-01-13,Coimbatore,,,,
2018-01-13,Dehradun,,,,
2018-01-13,DurgBhilai,,,7300470000000000.0,0.49000001
2018-01-13,Faridabad,,,,
2018-01-13,Gandhinagar,,138.767064,,
2018-01-13,Gangtok,,,603241000000000.0,
2018-01-13,Ghaziabad,,,,
2018-01-13,Gorakhpur,,,4598990000000000.0,
2018-01-13,Gwalior,,,,
2018-01-13,Hyderabad,,,,
2018-01-13,Imphal,,,463948000000000.0,
2018-01-13,Indore,,,,
2018-01-13,Jabalpur,,,,0.091924802
2018-01-13,Jaipur,,,,
2018-01-13,Jalandhar,,,,
2018-01-13,Jodhpur,,133.062713,,
2018-01-13,Kanpur,,,4974680000000000.0,-0.487271607
2018-01-13,Kochi,,128.638931,,
2018-01-13,Kohima,,,,0.236799419
2018-01-13,Kolkata,,149.128027,6099700000000000.0,
2018-01-13,Kota,,,,
2018-01-13,Kozhikode,,125.961378,,
2018-01-13,Lucknow,,,5544280000000000.0,1.30999994
2018-01-13,Ludhiana,,,,
2018-01-13,Mangaluru,,114.610884,,
2018-01-13,Meerut,,,,
2018-01-13,Miami,,129.221007,,
2018-01-13,Moradabad,,,,-0.165139079
2018-01-13,Mumbai,,151.223503,,
2018-01-13,Mysuru,,,,
2018-01-13,Nashik,,167.521648,,
2018-01-13,NewDelhi,,,,
2018-01-13,Patna,,,3295810000000000.0,
2018-01-13,Pondicherry,,115.600415,,
2018-01-13,Prayagraj,,,4213930000000000.0,-0.790000021
2018-01-13,Pune,,151.921995,,
2018-01-13,Shillong,,139.34914,3044400000000000.0,0.170000002
2018-01-13,Solapur,,,,
2018-01-13,Srinagar,,,,
2018-01-13,Thiruvananthapuram,,132.480636,,
2018-01-13,Varanasi,,,3881520000000000.0,
2018-01-13,Vijaywada,,115.425792,,
2018-01-13,Visakhapatnam,,,5713460000000000.0,-0.143002018
2018-01-14,Agartala,,142.375939,,
2018-01-14,Agra,,,6473320000000000.0,0.09777768
2018-01-14,Aizwal,,128.755346,,
2018-01-14,Amritsar,,,9790150000000000.0,0.132374942
2018-01-14,Asansol,,147.381797,,
2018-01-14,Aurangabad,,,2245110000000000.0,
2018-01-14,Bareilly,,,8522780000000000.0,0.129144222
2018-01-14,Belgaum,,,4005030000000000.0,
2018-01-14,Bengaluru,,,3826320000000000.0,0.054957189
2018-01-14,Bhopal,,,2094940000000000.0,0.16448006
2018-01-14,Chandigarh,,,7464790000000000.0,1.45000005
2018-01-14,Chennai,,111.23484,6234940000000000.0,-0.079914376
2018-01-14,Coimbatore,,,4036120000000000.0,
2018-01-14,Dehradun,,,5134670000000000.0,0.193817362
2018-01-14,DurgBhilai,,,9043400000000000.0,0.579999983
2018-01-14,Faridabad,,,1.49e+16,0.318880796
2018-01-14,Gandhinagar,,,3495230000000000.0,
2018-01-14,Gangtok,,,,
2018-01-14,Ghaziabad,,,1.49e+16,0.031958405
2018-01-14,Gorakhpur,,,,
2018-01-14,Gwalior,,,3729140000000000.0,-0.317332417
2018-01-14,Hyderabad,,,6001220000000000.0,-0.430000007
2018-01-14,Imphal,,132.946298,,-0.400000006
2018-01-14,Indore,,,3160720000000000.0,-0.090000004
2018-01-14,Jabalpur,,,2553910000000000.0,0.239774764
2018-01-14,Jaipur,,,3317300000000000.0,-0.127937749
2018-01-14,Jalandhar,,,8845840000000000.0,0.182231918
2018-01-14,Jodhpur,,,2844560000000000.0,-0.087940663
2018-01-14,Kanpur,,116.619049,5951420000000000.0,-0.079656147
2018-01-14,Kochi,,,3633220000000000.0,
2018-01-14,Kohima,,,,
2018-01-14,Kolkata,,140.513293,,
2018-01-14,Kota,,,1.06e+16,0.024574077
2018-01-14,Kozhikode,,,3301470000000000.0,
2018-01-14,Lucknow,,120.024197,6255540000000000.0,0.119999997
2018-01-14,Ludhiana,,,7422350000000000.0,0.006337462
2018-01-14,Mangaluru,,,3707210000000000.0,
2018-01-14,Meerut,,,8660400000000000.0,0.386369437
2018-01-14,Miami,,152.620487,,
2018-01-14,Moradabad,,,7425640000000000.0,0.447631955
2018-01-14,Mumbai,,,3896540000000000.0,
2018-01-14,Mysuru,,,4363520000000000.0,
2018-01-14,Nashik,,,2510460000000000.0,
2018-01-14,NewDelhi,,,1.18e+16,-0.819999993
2018-01-14,Patna,,158.906914,,
2018-01-14,Pondicherry,,112.515409,2940540000000000.0,-0.119999997
2018-01-14,Prayagraj,,121.421181,6499500000000000.0,0.65122509
2018-01-14,Pune,,,4351930000000000.0,
2018-01-14,Shillong,,149.593689,,
2018-01-14,Solapur,,,4318710000000000.0,0.047225323
2018-01-14,Srinagar,,,3252750000000000.0,0.081669144
2018-01-14,Thiruvananthapuram,,,2180320000000000.0,
2018-01-14,Varanasi,,125.146471,6139480000000000.0,
2018-01-14,Vijaywada,,124.797225,5251020000000000.0,
2018-01-14,Visakhapatnam,,136.967042,7318610000000000.0,0.160793722
2018-01-15,Agartala,,144.238584,3518440000000000.0,
2018-01-15,Agra,,,,
2018-01-15,Aizwal,,176.136382,2832230000000000.0,0.233217657
2018-01-15,Amritsar,,,,
2018-01-15,Asansol,,,4925510000000000.0,
2018-01-15,Aurangabad,,,,
2018-01-15,Bareilly,,,,
2018-01-15,Belgaum,,138.534233,3484900000000000.0,0.235883906
2018-01-15,Bengaluru,,,,
2018-01-15,Bhopal,,,,
2018-01-15,Chandigarh,,,,
2018-01-15,Chennai,,123.283826,,
2018-01-15,Coimbatore,,,,
2018-01-15,Dehradun,,,,
2018-01-15,DurgBhilai,,,,
2018-01-15,Faridabad,,,,
2018-01-15,Gandhinagar,,111.293048,5552590000000000.0,0.580562353
2018-01-15,Gangtok,,,1638820000000000.0,0.090000004
2018-01-15,Ghaziabad,,,,
2018-01-15,Gorakhpur,,,,
2018-01-15,Gwalior,,,,
2018-01-15,Hyderabad,,,,
2018-01-15,Imphal,,,3551920000000000.0,-0.035
2018-01-15,Indore,,,,
2018-01-15,Jabalpur,,,,
2018-01-15,Jaipur,,,,
2018-01-15,Jalandhar,,,,
2018-01-15,Jodhpur,,127.009116,,
2018-01-15,Kanpur,,115.949661,,
2018-01-15,Kochi,,118.976459,,
2018-01-15,Kohima,,,3726680000000000.0,
2018-01-15,Kolkata,,,5355820000000000.0,
2018-01-15,Kota,,,,
2018-01-15,Kozhikode,,121.421181,2551480000000000.0,-0.085058585
2018-01-15,Lucknow,,114.261638,,
2018-01-15,Ludhiana,,,,
2018-01-15,Mangaluru,,113.737769,3283790000000000.0,0.119999997
2018-01-15,Meerut,,,,
2018-01-15,Miami,,127.940439,,
2018-01-15,Moradabad,,,,
2018-01-15,Mumbai,,157.160684,9563900000000000.0,0.040000007
2018-01-15,Mysuru,,,,
2018-01-15,Nashik,,132.713467,,0.5
2018-01-15,NewDelhi,,,,
2018-01-15,Patna,,,4463640000000000.0,
2018-01-15,Pondicherry,,109.896064,,
2018-01-15,Prayagraj,,110.24531,,
2018-01-15,Pune,,161.351636,7252520000000000.0,-0.249844804
2018-01-15,Shillong,,153.318979,2423180000000000.0,
2018-01-15,Solapur,,,,
2018-01-15,Srinagar,,,,
2018-01-15,Thiruvananthapuram,,117.346644,,
2018-01-15,Varanasi,,115.600415,,0.050000001
2018-01-15,Vijaywada,,127.824023,,
2018-01-15,Visakhapatnam,,125.305521,,
2018-01-16,Agartala,,145.169906,,
2018-01-16,Agra,,,4601570000000000.0,0.362627625
2018-01-16,Aizwal,,151.572749,,
2018-01-16,Amritsar,,,7178750000000000.0,-0.237312227
2018-01-16,Asansol,,138.534233,,
2018-01-16,Aurangabad,,,4727340000000000.0,0.195925668
2018-01-16,Bareilly,,,5346170000000000.0,
2018-01-16,Belgaum,,128.988177,,
2018-01-16,Bengaluru,,,3378280000000000.0,
2018-01-16,Bhopal,,,3139020000000000.0,0.097251914
2018-01-16,Chandigarh,,,4837860000000000.0,-1.16999996
2018-01-16,Chennai,,,5094470000000000.0,
2018-01-16,Coimbatore,,,4189990000000000.0,-0.209823504
2018-01-16,Dehradun,,,2912070000000000.0,0.330005348
2018-01-16,DurgBhilai,,,8453350000000000.0,0.100000001
2018-01-16,Faridabad,,,8310950000000000.0,-0.175221875
2018-01-16,Gandhinagar,,111.758709,,0.600243688
2018-01-16,Gangtok,,,,
2018-01-16,Ghaziabad,,,8285120000000000.0,-0.465089768
2018-01-16,Gorakhpur,,,,
2018-01-16,Gwalior,,,2447240000000000.0,-0.24240689
2018-01-16,Hyderabad,,,5876050000000000.0,
2018-01-16,Imphal,,143.889338,,
2018-01-16,Indore,,,3633090000000000.0,
2018-01-16,Jabalpur,,,3096850000000000.0,0.008290197
2018-01-16,Jaipur,,,4031510000000000.0,0.344033092
2018-01-16,Jalandhar,,,6100140000000000.0,-0.214907333
2018-01-16,Jodhpur,,,2785410000000000.0,-0.06357991
2018-01-16,Kanpur,,123.633072,6274220000000000.0,0.046754286
2018-01-16,Kochi,,,4101700000000000.0,0.560000002
2018-01-16,Kohima,,,,
2018-01-16,Kolkata,,140.513293,,
2018-01-16,Kota,,,5874430000000000.0,-0.387234092
2018-01-16,Kozhikode,,,3383090000000000.0,0.083468959
2018-01-16,Lucknow,,123.633072,5740610000000000.0,-0.280000001
2018-01-16,Ludhiana,,,6055770000000000.0,-0.173914343
2018-01-16,Mangaluru,,115.309376,2509610000000000.0,0.310000002
2018-01-16,Meerut,,,6580230000000000.0,0.558851123
2018-01-16,Miami,,128.173269,,
2018-01-16,Moradabad,,,5342670000000000.0,
2018-01-16,Mumbai,,124.331564,,
2018-01-16,Mysuru,,,2591640000000000.0,
2018-01-16,Nashik,,135.274604,4983110000000000.0,0.180847049
2018-01-16,NewDelhi,,,6890630000000000.0,-0.850000024
2018-01-16,Patna,,152.736902,4987240000000000.0,-0.096666671
2018-01-16,Pondicherry,,,3397940000000000.0,
2018-01-16,Prayagraj,,118.394382,5823350000000000.0,-0.182203859
2018-01-16,Pune,,,5060180000000000.0,0.031604637
2018-01-16,Shillong,,154.948793,,
2018-01-16,Solapur,,,5096640000000000.0,-0.11904797
2018-01-16,Srinagar,,,2738090000000000.0,-0.306582481
2018-01-16,Thiruvananthapuram,,,2385280000000000.0,-0.216700971
2018-01-16,Varanasi,,124.098733,6257850000000000.0,-1.21000004
2018-01-16,Vijaywada,,,4807820000000000.0,-0.819999993
2018-01-16,Visakhapatnam,,116.799489,7480140000000000.0,0.052849703
2018-01-17,Agartala,,,3969730000000000.0,0.910000026
2018-01-17,Agra,,,,
2018-01-17,Aizwal,,,2525060000000000.0,-0.105396457
2018-01-17,Amritsar,,,,
2018-01-17,Asansol,,,1.17e+16,-0.150000006
2018-01-17,Aurangabad,,,3789000000000000.0,0.043512173
2018-01-17,Bareilly,,,,
2018-01-17,Belgaum,,,3526060000000000.0,-0.039175261
2018-01-17,Bengaluru,,,4476030000000000.0,-0.204977334
2018-01-17,Bhopal,,,,
2018-01-17,Chandigarh,,,,
2018-01-17,Chennai,,116.182491,,
2018-01-17,Coimbatore,,,2221390000000000.0,
2018-01-17,Dehradun,,,,
2018-01-17,DurgBhilai,,,,
2018-01-17,Faridabad,,,,
2018-01-17,Gandhinagar,,92.2591425,3858830000000000.0,-0.396529198
2018-01-17,Gangtok,,,2807010000000000.0,
2018-01-17,Ghaziabad,,,,
2018-01-17,Gorakhpur,,,,
2018-01-17,Gwalior,,,,
2018-01-17,Hyderabad,,,,
2018-01-17,Imphal,,,2693880000000000.0,
2018-01-17,Indore,,,3655630000000000.0,-0.353545278
2018-01-17,Jabalpur,,,,
2018-01-17,Jaipur,,,,
2018-01-17,Jalandhar,,,,
2018-01-17,Jodhpur,,,2807690000000000.0,-0.037830848
2018-01-17,Kanpur,,122.003257,,
2018-01-17,Kochi,,137.253664,4679830000000000.0,
2018-01-17,Kohima,,,2673990000000000.0,0.030083247
2018-01-17,Kolkata,,,8362790000000000.0,
2018-01-17,Kota,,,,
2018-01-17,Kozhikode,,155.181624,,
2018-01-17,Lucknow,,129.919499,,
2018-01-17,Ludhiana,,,,
2018-01-17,Mangaluru,,140.047632,3483110000000000.0,
2018-01-17,Meerut,,,,
2018-01-17,Miami,,128.289685,,
2018-01-17,Moradabad,,,,
2018-01-17,Mumbai,,137.60291,8573760000000000.0,-0.344512403
2018-01-17,Mysuru,,,3804610000000000.0,-0.01998511
2018-01-17,Nashik,,151.223503,4961090000000000.0,0.022962302
2018-01-17,NewDelhi,,,,
2018-01-17,Patna,,151.921995,,0.129999995
2018-01-17,Pondicherry,,113.795977,,
2018-01-17,Prayagraj,,122.119673,,
2018-01-17,Pune,,152.154826,6598540000000000.0,-0.027648788
2018-01-17,Shillong,,,1609570000000000.0,-0.01
2018-01-17,Solapur,,,5400280000000000.0,0.191321403
2018-01-17,Srinagar,,,,
2018-01-17,Thiruvananthapuram,,119.674951,3060550000000000.0,-0.007147201
2018-01-17,Varanasi,,121.304765,,
2018-01-17,Vijaywada,,106.170774,,
2018-01-17,Visakhapatnam,,124.364726,,
2018-01-18,Agartala,,144.354999,,
2018-01-18,Agra,,,3687570000000000.0,
2018-01-18,Aizwal,,140.862539,,
2018-01-18,Amritsar,,,5900790000000000.0,-0.502142429
2018-01-18,Asansol,,,8791870000000000.0,-0.389999986
2018-01-18,Aurangabad,,,,-0.163806215
2018-01-18,Bareilly,,,5600980000000000.0,-0.046816908
2018-01-18,Belgaum,,,,
2018-01-18,Bengaluru,,,,0.215153605
2018-01-18,Bhopal,,,3922220000000000.0,0.20191206
2018-01-18,Chandigarh,,,5063460000000000.0,
2018-01-18,Chennai,,,4787540000000000.0,
2018-01-18,Coimbatore,,,,
2018-01-18,Dehradun,,,3723490000000000.0,-0.264281541
2018-01-18,DurgBhilai,,,1.05e+16,-2.08999991
2018-01-18,Faridabad,,,7115570000000000.0,
2018-01-18,Gandhinagar,,86.5547918,,
2018-01-18,Gangtok,,,4763440000000000.0,
2018-01-18,Ghaziabad,,,9112140000000000.0,
2018-01-18,Gorakhpur,,,,
2018-01-18,Gwalior,,,2863750000000000.0,
2018-01-18,Hyderabad,,,5221740000000000.0,1.33000004
2018-01-18,Imphal,,,,
2018-01-18,Indore,,,,0.183066443
2018-01-18,Jabalpur,,,2785160000000000.0,0.484058052
2018-01-18,Jaipur,,,3646670000000000.0,0.28259024
2018-01-18,Jalandhar,,,5817390000000000.0,-0.418993831
2018-01-18,Jodhpur,,121.654011,,
2018-01-18,Kanpur,,,4765060000000000.0,-0.119086921
2018-01-18,Kochi,,119.325705,,
2018-01-18,Kohima,,,,
2018-01-18,Kolkata,,140.629709,1.42e+16,0.159999996
2018-01-18,Kota,,,3789390000000000.0,0.227880687
2018-01-18,Kozhikode,,120.489858,,
2018-01-18,Lucknow,,,6201570000000000.0,-0.519999981
2018-01-18,Ludhiana,,,5811300000000000.0,1.23874104
2018-01-18,Mangaluru,,126.543455,,
2018-01-18,Meerut,,,6834020000000000.0,
2018-01-18,Miami,,135.973096,,
2018-01-18,Moradabad,,,5225840000000000.0,-0.344256192
2018-01-18,Mumbai,,136.671588,,
2018-01-18,Mysuru,,,,
2018-01-18,Nashik,,132.247806,,
2018-01-18,NewDelhi,,,7843800000000000.0,
2018-01-18,Patna,,146.450475,3343530000000000.0,-0.019667003
2018-01-18,Pondicherry,,,3128760000000000.0,-0.170000002
2018-01-18,Prayagraj,,,4551180000000000.0,-0.46379447
2018-01-18,Pune,,144.471414,,
2018-01-18,Shillong,,156.345777,,
2018-01-18,Solapur,,,,0.15128243
2018-01-18,Srinagar,,,2130080000000000.0,-0.479999989
2018-01-18,Thiruvananthapuram,,113.563146,,
2018-01-18,Varanasi,,108.033419,3403320000000000.0,0.870000005
2018-01-18,Vijaywada,,,4404940000000000.0,
2018-01-18,Visakhapatnam,,,4825260000000000.0,-0.027208716
2018-01-19,Agartala,,,4278240000000000.0,1.36000001
2018-01-19,Agra,,,4838460000000000.0,-0.040044464
2018-01-19,Aizwal,,,3023170000000000.0,
2018-01-19,Amritsar,,,1.03e+16,-0.254836172
2018-01-19,Asansol,,,,
2018-01-19,Aurangabad,,,3611090000000000.0,0.040012647
2018-01-19,Bareilly,,,,
2018-01-19,Belgaum,,,3283590000000000.0,0.233051211
2018-01-19,Bengaluru,,,4913910000000000.0,0.134982377
2018-01-19,Bhopal,,,2140850000000000.0,0.006402385
2018-01-19,Chandigarh,,,6262630000000000.0,
2018-01-19,Chennai,,123.16741,6738810000000000.0,0.449989915
2018-01-19,Coimbatore,,,4201760000000000.0,0.155480042
2018-01-19,Dehradun,,,,
2018-01-19,DurgBhilai,,,,
2018-01-19,Faridabad,,,1.29e+16,0.280468017
2018-01-19,Gandhinagar,,90.978574,5875100000000000.0,-0.200137466
2018-01-19,Gangtok,,,,-0.75999999
2018-01-19,Ghaziabad,,,1.67e+16,
2018-01-19,Gorakhpur,,,,
2018-01-19,Gwalior,,,2078250000000000.0,0.250127703
2018-01-19,Hyderabad,,,5827940000000000.0,0.219999999
2018-01-19,Imphal,,,2796660000000000.0,-0.360000014
2018-01-19,Indore,,,3628380000000000.0,0.012977961
2018-01-19,Jabalpur,,,,
2018-01-19,Jaipur,,,5245120000000000.0,-0.061271243
2018-01-19,Jalandhar,,,6747930000000000.0,-0.618377686
2018-01-19,Jodhpur,,91.153197,4022520000000000.0,-0.050443701
2018-01-19,Kanpur,,123.225618,,
2018-01-19,Kochi,,111.118425,3228100000000000.0,1.13999999
2018-01-19,Kohima,,,3649640000000000.0,-0.134953171
2018-01-19,Kolkata,,137.137249,,
2018-01-19,Kota,,,6317720000000000.0,0.197259739
2018-01-19,Kozhikode,,118.801836,3263250000000000.0,-0.108550578
2018-01-19,Lucknow,,128.988177,,
2018-01-19,Ludhiana,,,8001580000000000.0,-0.075784542
2018-01-19,Mangaluru,,,3451130000000000.0,0.059999999
2018-01-19,Meerut,,,7902260000000000.0,
2018-01-19,Miami,,,,
2018-01-19,Moradabad,,,,
2018-01-19,Mumbai,,,5737230000000000.0,0.309200048
2018-01-19,Mysuru,,,3059360000000000.0,-0.024944183
2018-01-19,Nashik,,111.467671,3579500000000000.0,-0.139096871
2018-01-19,NewDelhi,,,1.35e+16,0.680000007
2018-01-19,Patna,,144.005753,,
2018-01-19,Pondicherry,,129.570253,2665200000000000.0,0.096666664
2018-01-19,Prayagraj,,123.16741,,
2018-01-19,Pune,,,4913020000000000.0,-0.073338345
2018-01-19,Shillong,,,2504630000000000.0,
2018-01-19,Solapur,,,4415960000000000.0,0.083719567
2018-01-19,Srinagar,,,4577770000000000.0,-0.024952961
2018-01-19,Thiruvananthapuram,,119.791366,2488600000000000.0,-0.141503066
2018-01-19,Varanasi,,123.865902,,
2018-01-19,Vijaywada,,115.251169,,
2018-01-19,Visakhapatnam,,131.787201,,
2018-01-20,Agartala,,142.492354,6743190000000000.0,0.029999999
2018-01-20,Agra,,,,-0.649772704
2018-01-20,Aizwal,,133.528374,3047670000000000.0,
2018-01-20,Amritsar,,,,
2018-01-20,Asansol,,135.391019,8605020000000000.0,-0.310000002
2018-01-20,Aurangabad,,,,
2018-01-20,Bareilly,,,6319710000000000.0,0.170383111
2018-01-20,Belgaum,,,,
2018-01-20,Bengaluru,,,,
2018-01-20,Bhopal,,,,
2018-01-20,Chandigarh,,,,
2018-01-20,Chennai,,101.106707,,
2018-01-20,Coimbatore,,,,
2018-01-20,Dehradun,,,3815440000000000.0,0.829362512
2018-01-20,DurgBhilai,,,7078220000000000.0,1.09000003
2018-01-20,Faridabad,,,,
2018-01-20,Gandhinagar,,115.542207,,
2018-01-20,Gangtok,,,1592290000000000.0,-0.209999993
2018-01-20,Ghaziabad,,,,1.35099339
2018-01-20,Gorakhpur,,,4379380000000000.0,
2018-01-20,Gwalior,,,,-1.19565439
2018-01-20,Hyderabad,,,,
2018-01-20,Imphal,,,,
2018-01-20,Indore,,,,
2018-01-20,Jabalpur,,,2344460000000000.0,-0.306061417
2018-01-20,Jaipur,,,,
2018-01-20,Jalandhar,,,,
2018-01-20,Jodhpur,,139.931217,,
2018-01-20,Kanpur,,,5203440000000000.0,-0.159976587
2018-01-20,Kochi,,114.785507,,
2018-01-20,Kohima,,,,
2018-01-20,Kolkata,,141.561031,1.12e+16,0.550000012
2018-01-20,Kota,,,,
2018-01-20,Kozhikode,,123.516656,,
2018-01-20,Lucknow,,,4322460000000000.0,
2018-01-20,Ludhiana,,,,
2018-01-20,Mangaluru,,118.743628,,
2018-01-20,Meerut,,,,-0.443832994
2018-01-20,Miami,,144.122168,,
2018-01-20,Moradabad,,,5961660000000000.0,-0.152648792
2018-01-20,Mumbai,,147.963874,,
2018-01-20,Mysuru,,,,
2018-01-20,Nashik,,127.241947,,
2018-01-20,NewDelhi,,,,
2018-01-20,Patna,,170.199201,,
2018-01-20,Pondicherry,,117.113814,,
2018-01-20,Prayagraj,,,4072460000000000.0,
2018-01-20,Pune,,136.788003,,
2018-01-20,Shillong,,133.644789,4306960000000000.0,
2018-01-20,Solapur,,,,
2018-01-20,Srinagar,,,,
2018-01-20,Thiruvananthapuram,,111.758709,,
2018-01-20,Varanasi,,,4111730000000000.0,0.50999999
2018-01-20,Vijaywada,,,5405860000000000.0,
2018-01-20,Visakhapatnam,,,4483720000000000.0,0.165395275
2018-01-21,Agartala,,120.955519,,
2018-01-21,Agra,,,5996180000000000.0,-0.135957763
2018-01-21,Aizwal,,,,-0.91582346
2018-01-21,Amritsar,,,8835460000000000.0,0.104804829
2018-01-21,Asansol,,,,
2018-01-21,Aurangabad,,,4081660000000000.0,0.180204093
2018-01-21,Bareilly,,,9071150000000000.0,-0.136942431
2018-01-21,Belgaum,,,3977930000000000.0,0.034652364
2018-01-21,Bengaluru,,,3654370000000000.0,0.330015123
2018-01-21,Bhopal,,,2672620000000000.0,-0.098012686
2018-01-21,Chandigarh,,,1.08e+16,-0.159999996
2018-01-21,Chennai,,114.319846,6068080000000000.0,0.415017635
2018-01-21,Coimbatore,,,3976180000000000.0,0.183407843
2018-01-21,Dehradun,,,5989240000000000.0,-0.094833367
2018-01-21,DurgBhilai,,,1.48e+16,-0.449999988
2018-01-21,Faridabad,,,1.2e+16,0.141779765
2018-01-21,Gandhinagar,,,5208420000000000.0,0.759850025
2018-01-21,Gangtok,,,,
2018-01-21,Ghaziabad,,,1.78e+16,0.070110716
2018-01-21,Gorakhpur,,,,
2018-01-21,Gwalior,,,3846490000000000.0,-0.03257449
2018-01-21,Hyderabad,,,5014920000000000.0,0.620000005
2018-01-21,Imphal,,,3278010000000000.0,-0.120000005
2018-01-21,Indore,,,3516130000000000.0,0.147368714
