,date,NO2_govt,SO2_govt,PM2.5_govt,CO_sat,NO2_sat,SO2_sat,index
127,2018-05-08,9.8,5.73,14.09,110.56244139332416,5.223561200000001,-0.162481137,894
128,2018-05-09,12.91,5.86,23.11,127.90163366666667,6.0547781333333335,-0.08435192,899
129,2018-05-10,11.08,6.44,10.4,108.86772833333333,5.979152,0.021087911,908
130,2018-05-11,10.14,6.73,12.6,111.9915395,5.186312133333334,-0.033333331333333334,911
131,2018-05-12,9.96,6.56,7.49,105.666307,5.1705437232769995,0.024770256273669182,917
132,2018-05-13,8.7,7.2,9.56,109.36003327461478,5.202386133333333,0.119999997,925
133,2018-05-14,12.67,6.3,10.76,119.90778166666666,5.445921559465212,0.032773209756382767,932
134,2018-05-15,14.63,7.17,28.37,114.33146416063589,5.0811606000000005,0.035117369,938
135,2018-05-16,10.62,6.06,27.81,114.06761300000001,6.762078,0.003321752000000004,950
136,2018-05-17,8.18,4.83,20.53,103.8424673,5.338611019112504,0.024573859300172397,952
137,2018-05-18,8.9,5.62,8.79,110.15799849999999,5.5043392,-0.029999999,959
138,2018-05-19,6.62,5.8,12.67,109.19757166666666,5.802864400000001,0.0786004585,971
139,2018-05-20,4.27,4.13,9.79,108.1029879007608,5.125418933333334,0.02,973
140,2018-05-21,6.28,5.33,16.36,117.69589033333334,5.44967905230767,0.0311541111706048,980
141,2018-05-22,12.96,6.5,19.26,113.66215020773504,5.7954008,0.03150540590238709,992
142,2018-05-23,11.71,7.02,21.88,116.53173733333334,5.495008133333333,0.016674949,994
143,2018-05-24,11.59,6.66,25.41,114.27945353065198,5.6994832,0.340000004,1001
144,2018-05-25,19.99,3.79,12.12,133.76120500000002,5.712056003308805,0.03844106983988165,1013
145,2018-05-26,14.3,5.26,22.62,123.78829233333333,4.8907072000000005,-0.119999997,1016
146,2018-05-27,8.42,4.91,10.32,118.336175,5.159829200000001,0.100000001,1023
147,2018-05-28,7.25,5.26,13.37,119.98539133333334,5.439830974877917,0.03175791378894061,1029
148,2018-05-29,8.66,5.54,14.66,109.66083480664733,4.909118666666667,-0.215042695,1041
149,2018-05-30,12.4,4.86,15.14,110.633361,5.379700071890098,0.02743912313489002,1043
150,2018-05-31,15.39,5.23,19.15,111.83537985933067,4.3964176,0.029536356324717815,1053
151,2018-06-01,17.06,6.11,17.4,108.149834,4.901454533333333,-0.050012267,1057
152,2018-06-02,16.1,5.36,13.47,119.325705,5.7128876,0.03244413016329111,1064
153,2018-06-03,12.53,4.93,11.4,121.886842,5.476518394964733,0.032552602464519735,1071
154,2018-06-04,18.19,5.19,17.02,106.44240930000001,4.409953600000001,0.02658098098832156,1083
155,2018-06-05,21.5,6.02,16.77,115.89248581060286,5.7007428,0.03254963030610556,1086
156,2018-06-06,14.29,6.24,16.57,96.33367883333334,5.2257610894719715,0.02193199264249164,1097
157,2018-06-07,20.48,6.38,16.56,115.16587352548908,5.54207453489508,0.03238453210867966,1100
158,2018-06-08,8.86,4.81,13.06,104.62827064999999,6.628729600000001,0.023522162079803247,1111
159,2018-06-09,2.17,6.11,9.76,106.70461181895517,4.8967232,-0.009968038,1114
160,2018-06-10,2.24,5.36,4.97,97.20679373333333,4.9046662,-0.008576762000000002,1120
161,2018-06-11,5.8,5.59,12.56,92.5695834,5.4720408,-0.1949977225,1132
162,2018-06-12,9.71,5.95,13.49,99.6224118,5.004729200000001,0.109999999,1134
163,2018-06-13,12.83,4.92,13.46,108.149834,5.320881542455534,0.02592640247491413,1141
164,2018-06-14,9.41,5.86,13.58,110.66343870152147,5.333844322205791,0.027821148500513086,1153
165,2018-06-15,9.24,6.06,12.71,102.0186269,5.197826410530032,0.023380945101331395,1156
166,2018-06-16,14.48,5.8,12.27,113.14147608691246,5.875996400000001,-0.014968127,1162
167,2018-06-17,11.55,5.58,11.48,93.7143341,5.260804,0.206715278,1174
168,2018-06-18,14.32,5.22,13.04,92.55018083333334,5.109409159568388,0.01826993775766359,1177
169,2018-06-19,12.8,6.2,17.0,98.6231801,5.841902600000001,0.06224921,1188
170,2018-06-20,10.16,5.0,16.4,110.41993249999999,4.025023600000001,0.027490489105724734,1191
