,date,Agartala,Agra,Aizwal,Amritsar,Asansol,Aurangabad,Bareilly,Belgaum,Bengaluru,Bhopal,Chandigarh,Chennai,Coimbatore,Dehradun,DurgBhilai,Faridabad,Gandhinagar,Gangtok,Ghaziabad,Gwalior,Hyderabad,Imphal,Indore,Jabalpur,Jaipur,Jalandhar,Jodhpur,Kanpur,Kochi,Kohima,Kolkata,Kota,Kozhikode,Lucknow,Ludhiana,Mangaluru,Meerut,Miami,Moradabad,Mumbai,Mysuru,Nashik,NewDelhi,Patna,Pondicherry,Prayagraj,Pune,Shillong,Solapur,Srinagar,Thiruvananthapuram,Varanasi,Vijaywada,Visakhapatnam
7039,9/2/2018,126.310624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.572368,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.039277,-9999,-9999,-9999,-9999,-9999,-9999,109.372195,-9999,-9999,115.483999,-9999,-9999,-9999,-9999,104.191713,107.494288
7040,9/9/2018,113.097485,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.1695256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.324457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.847078,-9999,-9999,-9999,-9999,-9999,-9999,-9999,103.02756,109.47388
7041,9/11/2018,127.241947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,102.736522,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,132.014975,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.081157,95.1113179,-9999,-9999,-9999,-9999,-9999,-9999,-9999,100.466423,106.984472
7042,9/16/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,111.351255,-9999,-9999,-9999,-9999,99.9425538,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.843715,-9999,119.558536,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,100.873876,-9999,-9999,109.022949,-9999,-9999,-9999,-9999,-9999,113.679562,-9999,-9999,133.179128
7043,9/25/2018,131.89856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.9634933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.066076,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,104.657374,92.6665962,-9999,-9999,-9999,-9999,-9999,-9999,-9999,96.7411324,103.554287
7044,10/2/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,92.2591425,-9999,-9999,-9999,-9999,103.551429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,104.01709,-9999,84.3429007,-9999,109.605026,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,110.361725,-9999,87.4279067,90.0472514,-9999,-9999,-9999,-9999,-9999,100.932084,84.5757313,83.1205398,97.8030329
7045,10/11/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.208042,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120.024197,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.679562,99.5933078,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,126.194209
7046,10/16/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.436261,-9999,-9999,-9999,-9999,89.4651748,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.75285,-9999,-9999,-9999,119.907781,-9999,-9999,113.912392,-9999,109.25578,-9999,96.6829248,-9999,109.605026,-9999,89.2905518,105.646905,84.3429007,96.5083018,-9999,-9999,-9999,105.064828,89.6397978,112.282578,120.225075
7047,10/18/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,119.325705,-9999,-9999,-9999,-9999,79.3952495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,103.318598,-9999,92.0845196,-9999,98.0799086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,112.398993,-9999,86.2637535,-9999,-9999,-9999,-9999,-9999,-9999,110.419933,90.7457434,139.232725,97.7913598
7048,10/27/2018,100.990292,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.149834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,104.715582,-9999,-9999,93.1904651,-9999,-9999,106.228981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.323209,112.748239,107.334927,-9999,-9999,-9999,-9999,-9999,100.990292,85.4488462,103.510462
7049,11/3/2018,-9999,-9999,-9999,-9999,108.440872,-9999,-9999,-9999,-9999,-9999,-9999,122.93458,-9999,-9999,-9999,-9999,93.5397111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,100.350007,-9999,128.289685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.2067937,-9999,92.4337655,118.801836,97.2067937,-9999,-9999,-9999,-9999,131.200068,100.52463,114.028808,111.371592
7050,11/12/2018,90.803951,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,121.537596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,91.5606506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107.858796,104.482751,106.520019,-9999,-9999,-9999,-9999,-9999,107.684173,111.060217,119.607619
7051,11/19/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.901923,-9999,-9999,-9999,-9999,73.5162757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.14167,115.658622,-9999,105.821528,-9999,102.096237,107.334927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.785507,-9999,104.191713,108.440872,101.455953,-9999,-9999,-9999,-9999,116.007868,101.455953,111.933332,120.997696
7052,11/28/2018,102.794729,-9999,-9999,-9999,105.355866,-9999,125.844963,-9999,-9999,-9999,-9999,104.599167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,144.005753,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.391019,-9999,-9999,115.542207,-9999,-9999,133.411959,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.68081,118.394382,138.068572,-9999,-9999,-9999,-9999,-9999,136.322342,100.2918,118.626114
7053,12/5/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.274604,-9999,-9999,-9999,-9999,90.4547051,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.497832,126.310624,-9999,99.0694389,-9999,-9999,100.582838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,103.842467,-9999,146.916136,122.468919,103.551429,-9999,-9999,-9999,-9999,122.236088,111.584086,154.832378,148.069956
7054,12/14/2018,138.184987,101.572368,-9999,124.564394,132.13139,-9999,120.722689,-9999,-9999,-9999,-9999,118.103344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.837856,-9999,-9999,-9999,-9999,-9999,-9999,109.721441,131.025445,-9999,-9999,137.835741,-9999,-9999,133.411959,-9999,-9999,-9999,-9999,110.303517,-9999,-9999,-9999,-9999,126.892701,97.0903784,120.955519,-9999,-9999,-9999,-9999,-9999,115.425792,116.473529,127.667191
7055,12/21/2018,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,139.232725,-9999,-9999,-9999,-9999,87.2532837,-9999,-9999,116.007868,-9999,-9999,-9999,-9999,-9999,-9999,92.3173502,114.931026,120.373443,-9999,116.240699,-9999,135.274604,113.563146,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.283826,135.158189,112.922862,-9999,-9999,-9999,-9999,126.776285,113.155693,115.775038,122.722856
7056,12/30/2018,110.303517,127.125531,-9999,-9999,114.261638,-9999,121.421181,-9999,-9999,-9999,-9999,133.644789,-9999,-9999,-9999,-9999,-9999,-9999,-9999,118.627213,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120.897312,-9999,-9999,113.388523,-9999,-9999,122.119673,-9999,-9999,-9999,-9999,123.633072,-9999,-9999,-9999,-9999,112.515409,113.621354,121.304765,-9999,-9999,-9999,-9999,-9999,122.352503,109.197572,113.87989
7057,1/6/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120.257027,-9999,-9999,-9999,-9999,92.4919732,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,110.536348,143.83113,111.933332,-9999,104.366336,-9999,101.514161,147.381797,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.3441486,-9999,100.058969,103.726052,138.883479,-9999,-9999,-9999,-9999,97.0903784,134.808943,108.266249,119.961171
7058,1/15/2019,120.489858,127.474777,-9999,-9999,114.552677,-9999,-9999,-9999,-9999,-9999,-9999,118.103344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,119.092874,-9999,-9999,-9999,-9999,-9999,-9999,150.525011,128.988177,-9999,-9999,128.638931,-9999,-9999,129.221007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.155693,116.997398,136.322342,-9999,-9999,-9999,-9999,-9999,145.635568,117.346644,136.371554
7059,1/22/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.240699,-9999,-9999,-9999,-9999,104.599167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,163.563527,111.700501,-9999,104.424544,-9999,-9999,163.563527,-9999,-9999,-9999,-9999,-9999,-9999,-9999,141.444616,-9999,124.797225,102.969352,-9999,-9999,-9999,-9999,-9999,95.6351869,160.536729,99.3604772,114.403539
7060,1/31/2019,105.064828,-9999,-9999,-9999,106.461812,-9999,-9999,-9999,-9999,-9999,-9999,127.824023,-9999,-9999,-9999,-9999,-9999,-9999,-9999,136.671588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,134.168658,-9999,-9999,110.47814,-9999,-9999,135.274604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.701749,130.617991,128.173269,-9999,-9999,-9999,-9999,-9999,129.453838,114.203431,121.58351
7061,2/7/2019,-9999,-9999,-9999,-9999,127.125531,-9999,-9999,-9999,-9999,-9999,-9999,145.053491,-9999,-9999,-9999,-9999,101.223122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,146.217644,-9999,115.71683,-9999,158.906914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,131.083652,-9999,140.629709,135.041773,162.166543,-9999,-9999,-9999,-9999,138.184987,167.172402,144.354999,135.396296
7062,2/16/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,127.009116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.557288,119.849574,-9999,-9999,143.190846,-9999,-9999,130.035914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.124284,129.453838,118.045136,-9999,-9999,-9999,-9999,-9999,125.728548,129.570253,150.45451
7063,2/23/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.400241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,128.638931,123.16741,98.6037776,-9999,113.155693,-9999,-9999,120.024197,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,98.8948159,94.238203,115.833245,-9999,-9999,-9999,-9999,119.674951,105.588697,100.2918,149.748762
7064,3/4/2019,189.291313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,137.020834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,181.258656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,121.304765,130.617991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.87762,142.704078
7065,3/11/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,115.775038,-9999,-9999,-9999,-9999,75.7281668,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.880983,-9999,121.18835,-9999,134.925358,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.331564,-9999,111.758709,104.715582,126.65987,-9999,-9999,-9999,-9999,100.175384,113.854185,108.49908,138.983185
7066,3/20/2019,124.797225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.081157,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130.38516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107.276719,124.564394,-9999,-9999,-9999,-9999,-9999,-9999,121.886842,136.671588,142.049521
7067,3/27/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,115.833245,-9999,-9999,-9999,-9999,110.827386,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,127.824023,-9999,140.746124,-9999,115.949661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,121.071935,-9999,123.400241,89.7562131,119.092874,-9999,-9999,-9999,-9999,108.208042,123.865902,154.483132,186.646227
7068,4/5/2019,161.817297,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,129.919499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,175.088644,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,143.423676,107.858796,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.731043,172.065986
7069,4/12/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.283826,-9999,-9999,-9999,-9999,88.0099833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.7273,-9999,126.310624,-9999,108.673703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,144.238584,-9999,138.534233,111.293048,-9999,-9999,-9999,-9999,-9999,104.890205,-9999,122.236088,155.043919
7070,4/21/2019,139.11631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,140.164047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.381797,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.274604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130.967237,149.746784
7071,4/28/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152.03841,-9999,-9999,-9999,-9999,127.241947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,139.232725,-9999,112.340786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,131.200068,-9999,168.22014,158.263973
7072,5/7/2019,113.679562,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151.80558,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,118.743628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.763701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.763701,153.936856
7073,5/14/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,131.665729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.761205,-9999,139.11631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,129.686669,-9999,-9999,-9999,-9999,-9999,126.077794,-9999,146.799721,154.816548
7074,5/23/2019,146.916136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.236088,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,149.826519,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.298907,-9999,-9999,-9999,-9999,-9999,-9999,-9999,132.480636,139.690251
7075,5/30/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,125.612132,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.585334,-9999,105.297659,-9999,140.047632,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130.035914,-9999,-9999,-9999,-9999,-9999,124.447979,-9999,148.196705,150.95729
7076,6/6/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.494469,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.779648,-9999,135.856681,-9999,105.123036,-9999,-9999,118.976459,-9999,-9999,-9999,122.818165,-9999,131.432898,-9999,-9999,120.024197,-9999,-9999,-9999,-9999,-9999,114.494469,-9999,-9999,144.82066
7077,6/8/2019,131.316483,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.494469,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.963874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,112.806447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.507435,132.27789
7078,6/15/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.033419,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,98.5455699,-9999,-9999,-9999,94.8784873,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,100.408215,-9999,-9999,-9999,-9999,-9999,98.0799086,-9999,105.00662,121.304765
7079,6/24/2019,109.48861,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,105.123036,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.869265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.223122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,96.3336788,106.367895
7080,6/29/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,111.584086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,94.238203,-9999,-9999,-9999,99.0694389,-9999,-9999,99.7097231,-9999,104.657374,-9999,-9999,-9999,-9999,-9999,-9999,93.8889571,-9999,-9999,-9999,-9999,-9999,94.238203,-9999,-9999,-9999
7081,7/1/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.228981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.921614,-9999,-9999,-9999,97.0903784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107.043888,-9999,-9999,-9999,-9999,-9999,98.8366082,-9999,-9999,-9999
7082,7/10/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.223122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,104.308128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,110.47814,114.843715
7083,7/17/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.473529,-9999,-9999,-9999,109.022949,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.847078,-9999,-9999,-9999,-9999,-9999,-9999,-9999,88.9995135,103.173079
7084,7/26/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.087015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7085,8/2/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.112566,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.3650881,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.6933945,-9999,-9999,120.955519
7086,8/4/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107.393134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.3814167,-9999,-9999,-9999,-9999,-9999,-9999,96.6247171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.215148,125.059159
7087,8/5/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,100.117177,-9999,-9999,-9999,102.03803,-9999,-9999,99.4768925,-9999,91.9681042,-9999,-9999,-9999,-9999,-9999,-9999,117.46306,-9999,-9999,-9999,-9999,-9999,93.0740498,-9999,-9999,-9999
7088,8/6/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,112.282578,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,91.0949893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7089,8/7/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.440872,-9999,-9999,-9999,105.821528,-9999,-9999,105.00662,-9999,91.9681042,-9999,115.018338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.2067937,-9999,-9999,-9999
7090,8/11/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.223122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.746991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.3441486,116.066076
7091,8/18/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,115.542207,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,132.946298,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,103.958882,-9999,-9999,106.520019,-9999,-9999,-9999,-9999,-9999,112.748239,-9999,103.143975,108.320719
7092,8/27/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,111.293048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,110.128894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.979822,112.359657
7093,9/1/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.531737,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,94.5292413,-9999,-9999,-9999,107.393134,-9999,-9999,112.398993,-9999,94.8202796,-9999,-9999,-9999,-9999,-9999,-9999,112.690032,-9999,-9999,-9999,-9999,-9999,98.5455699,-9999,-9999,-9999
7094,9/3/2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,136.904418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,111.816917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.4396244,-9999,-9999,-9999,-9999,-9999,116.124284,-9999,-9999,126.892701
7095,9/7/2019,118.045136,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.124284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.520019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.869265,-9999,-9999,-9999,-9999,-9999,122.032361
